Order_ID,Date,Client,Categorie,Produit,Quantite,Prix_Unitaire,Remise,Pays,Canal_Vente,Frais_Livraison,Satisfaction,Montant_Total
CMD01708,2024-09-01,Lucie Martin,Maison,Mixeur,5,1652.36,0.15,Suisse,Magasin,8.38,5,7022.529999999999
CMD01709,2024-01-17,Carlos Gomez,Maison,Lampadaire,5,1136.93,0.2,Italie,Magasin,6.94,3,4547.72
CMD01710,2024-06-21,Lucie Martin,Électronique,Ordinateur portable,2,1219.84,0.05,Allemagne,App,12.32,4,2317.696
CMD01711,2024-03-12,Emma Rossi,Beauté,Shampoing,3,63.09,0.05,Espagne,Web,14.52,4,179.8065
CMD01712,2024-11-24,Nina Müller,Maison,Aspirateur,2,1296.78,0.25,Espagne,Web,14.43,4,1945.17
CMD01713,2024-08-22,Paolo Bianchi,Jouets,Puzzle,2,1101.32,0.15,Allemagne,App,12.5,3,1872.244
CMD01714,2024-07-10,Paolo Bianchi,Électronique,Tablette,1,1066.41,0.25,Belgique,App,7.92,1,799.8075000000001
CMD01715,2024-12-13,Sarah Moreau,Jouets,Voiture téléguidée,1,729.92,0.25,Suisse,Web,9.39,4,547.4399999999999
CMD01716,2024-03-05,Lucie Martin,Sport,Vélo,1,1581.83,0.25,Suisse,Web,6.73,3,1186.3725
CMD01717,2024-04-08,Carlos Gomez,Sport,Chaussures de sport,5,879.7,0.25,Maroc,Web,9.12,2,3298.875
CMD01718,2024-03-12,Lucie Martin,Beauté,Rouge à lèvres,2,782.38,0.05,France,Web,4.16,3,1486.522
CMD01719,2024-06-25,Carlos Gomez,Jouets,Jeu de société,3,1034.71,0.2,Belgique,App,8.81,4,2483.304
CMD01720,2024-12-29,Ali Benali,Maison,Mixeur,4,1344.95,0.15,Espagne,App,5.0,1,4572.83
CMD01721,2024-03-23,Carlos Gomez,Jouets,Puzzle,3,1912.93,0.2,Espagne,App,1.34,3,4591.032
CMD01722,2024-08-08,Emma Rossi,Maison,Lampadaire,4,359.44,0.1,Espagne,App,8.66,3,1293.984
CMD01723,2024-01-14,Lucie Martin,Jouets,Puzzle,5,1003.08,0.05,France,Web,12.75,5,4764.63
CMD01724,2024-02-07,Carlos Gomez,Sport,Ballon,5,426.48,0.3,Maroc,Magasin,6.36,2,1492.68
CMD01725,2024-08-02,Carlos Gomez,Maison,Ventilateur,3,902.49,0.1,Maroc,Magasin,14.96,3,2436.7230000000004
CMD01726,2024-07-26,Carlos Gomez,Mode,Veste,3,275.7,0.15,Belgique,Magasin,13.32,3,703.0349999999999
CMD01727,2024-04-05,Lucie Martin,Maison,Ventilateur,1,308.23,0.2,France,App,7.1,4,246.58400000000003
CMD01728,2024-01-05,Jean Dupont,Mode,Montre,2,32.94,0.1,Maroc,App,11.75,3,59.291999999999994
CMD01729,2024-01-08,Jean Dupont,Sport,Chaussures de sport,5,624.18,0.0,Maroc,App,0.46,3,3120.8999999999996
CMD01730,2024-08-15,Jean Dupont,Sport,Tapis de course,1,1726.24,0.15,Belgique,App,3.7,3,1467.3039999999999
CMD01731,2024-02-14,Nina Müller,Jouets,Puzzle,3,1341.82,0.3,Suisse,Magasin,4.05,5,2817.8219999999997
CMD01732,2024-05-21,Carlos Gomez,Mode,Jean,1,1090.42,0.05,France,App,2.69,1,1035.8990000000001
CMD01733,2024-08-30,Emma Rossi,Électronique,Casque audio,1,1573.48,0.3,Espagne,Magasin,13.45,1,1101.436
CMD01734,2024-03-28,Ali Benali,Jouets,Peluche,5,1890.52,0.3,France,App,9.64,3,6616.82
CMD01735,2024-06-30,Lucie Martin,Beauté,Shampoing,1,415.51,0.2,Maroc,App,14.43,1,332.408
CMD01736,2024-06-23,Nina Müller,Sport,Ballon,3,1907.11,0.2,Suisse,Magasin,6.55,3,4577.064
CMD01737,2024-10-27,Nina Müller,Mode,Montre,3,40.38,0.0,Espagne,Magasin,0.34,4,121.14000000000001
CMD01738,2024-10-29,Nina Müller,Électronique,Tablette,3,1412.77,0.05,Belgique,Magasin,7.84,2,4026.3944999999994
CMD01739,2024-01-13,Emma Rossi,Mode,Chaussures,5,16.01,0.2,Allemagne,App,1.66,4,64.04
CMD01740,2024-03-16,Jean Dupont,Mode,Chaussures,3,1533.87,0.3,France,Web,11.46,1,3221.1269999999995
CMD01741,2024-06-03,Ali Benali,Beauté,Parfum,4,1622.5,0.0,Italie,Web,7.03,5,6490.0
CMD01742,2024-09-15,Lucie Martin,Mode,Chaussures,1,1956.21,0.15,Italie,App,6.4,1,1662.7785
CMD01743,2024-09-02,Sarah Moreau,Beauté,Sérum,4,1112.72,0.3,France,Web,4.21,2,3115.616
CMD01744,2024-02-29,Ali Benali,Sport,Chaussures de sport,5,1384.8,0.25,Allemagne,Magasin,0.01,5,5193.0
CMD01745,2024-02-08,Nina Müller,Maison,Lampadaire,5,1846.63,0.1,Allemagne,App,9.78,2,8309.835000000001
CMD01746,2024-04-08,Sarah Moreau,Beauté,Rouge à lèvres,5,305.55,0.2,Belgique,Magasin,14.34,2,1222.2
CMD01747,2024-02-06,Carlos Gomez,Électronique,TV 4K,4,719.39,0.2,France,Magasin,6.78,5,2302.0480000000002
CMD01748,2024-05-28,Sarah Moreau,Mode,Veste,2,980.29,0.0,Suisse,Web,7.95,5,1960.58
CMD01749,2024-10-19,Ali Benali,Jouets,Puzzle,1,1820.02,0.2,Italie,App,5.85,3,1456.016
CMD01750,2024-02-22,Nina Müller,Beauté,Shampoing,1,312.83,0.15,Suisse,Magasin,2.04,4,265.90549999999996
CMD01751,2024-10-12,Paolo Bianchi,Sport,Tapis de course,4,1470.88,0.0,Allemagne,App,8.79,5,5883.52
CMD01752,2024-05-22,Lucie Martin,Électronique,Tablette,3,1193.72,0.15,Allemagne,Magasin,7.7,4,3043.986
CMD01753,2024-02-18,Carlos Gomez,Sport,Vélo,4,239.88,0.3,France,Web,14.39,3,671.664
CMD01754,2024-03-03,Léa Durand,Beauté,Crème visage,5,342.44,0.05,Allemagne,Web,10.19,2,1626.59
CMD01755,2024-11-14,Ali Benali,Mode,Veste,4,1546.34,0.2,Italie,Magasin,9.96,4,4948.2880000000005
CMD01756,2024-09-16,Nina Müller,Maison,Machine à café,1,1315.73,0.15,Maroc,Web,7.28,5,1118.3705
CMD01757,2024-09-11,Lucie Martin,Électronique,Casque audio,5,636.02,0.3,France,App,4.12,1,2226.0699999999997
CMD01758,2024-09-01,Léa Durand,Jouets,Lego,2,568.61,0.05,France,Web,1.05,3,1080.359
CMD01759,2024-03-22,Léa Durand,Maison,Machine à café,2,1322.06,0.0,Espagne,Magasin,0.92,2,2644.12
CMD01760,2024-03-03,Paolo Bianchi,Jouets,Puzzle,3,632.24,0.15,France,Web,3.32,1,1612.212
CMD01761,2024-07-29,Ali Benali,Électronique,Casque audio,2,1527.97,0.2,Allemagne,Magasin,8.07,3,2444.752
CMD01762,2024-10-27,Sarah Moreau,Électronique,TV 4K,4,28.98,0.15,Belgique,Web,9.02,5,98.532
CMD01763,2024-10-08,Emma Rossi,Électronique,Smartphone,3,1855.76,0.0,Suisse,Web,5.22,1,5567.28
CMD01764,2024-08-04,Youssef El Amrani,Maison,Aspirateur,5,1431.16,0.3,Maroc,App,12.35,4,5009.0599999999995
CMD01765,2024-02-16,Lucie Martin,Maison,Ventilateur,3,507.24,0.0,Belgique,App,2.32,1,1521.72
CMD01766,2024-01-27,Youssef El Amrani,Mode,Jean,5,852.85,0.05,Maroc,Web,1.59,4,4051.0375
CMD01767,2024-04-16,Emma Rossi,Maison,Machine à café,5,39.85,0.2,Allemagne,Magasin,1.53,4,159.4
CMD01768,2024-02-03,Ali Benali,Mode,Veste,4,1010.07,0.1,France,Magasin,9.55,4,3636.2520000000004
CMD01769,2024-09-02,Ali Benali,Mode,Chaussures,5,697.47,0.05,Italie,App,4.25,3,3312.9825
CMD01770,2024-10-17,Youssef El Amrani,Sport,Vélo,2,450.77,0.0,Belgique,App,8.14,5,901.54
CMD01771,2024-04-20,Carlos Gomez,Électronique,Smartphone,3,1115.85,0.1,France,Web,6.86,3,3012.7949999999996
CMD01772,2024-01-13,Ali Benali,Mode,Veste,2,1656.04,0.2,Maroc,App,6.27,4,2649.664
CMD01773,2024-02-29,Léa Durand,Sport,Ballon,1,1077.02,0.05,Espagne,Magasin,4.59,1,1023.169
CMD01774,2024-04-17,Sarah Moreau,Électronique,Tablette,2,435.34,0.1,Belgique,Magasin,11.52,2,783.612
CMD01775,2024-05-23,Nina Müller,Jouets,Lego,4,1171.88,0.05,Maroc,Magasin,6.61,4,4453.144
CMD01776,2024-07-05,Emma Rossi,Sport,Tapis de course,2,1762.04,0.1,France,App,14.61,3,3171.672
CMD01777,2024-09-27,Paolo Bianchi,Électronique,Casque audio,5,1000.97,0.25,Maroc,Magasin,8.38,5,3753.6375000000003
CMD01778,2024-11-06,Lucie Martin,Électronique,TV 4K,2,1623.35,0.15,Espagne,Web,3.32,4,2759.6949999999997
CMD01779,2024-01-19,Ali Benali,Mode,Montre,2,78.18,0.3,Italie,Magasin,4.88,2,109.452
CMD01780,2024-09-25,Paolo Bianchi,Électronique,Casque audio,4,305.32,0.1,Allemagne,Web,2.16,4,1099.152
CMD01781,2024-01-28,Sarah Moreau,Maison,Ventilateur,5,1974.56,0.3,France,Web,5.92,2,6910.959999999999
CMD01782,2024-12-18,Sarah Moreau,Sport,Raquette,3,638.15,0.25,Italie,App,4.64,2,1435.8374999999999
CMD01783,2024-06-04,Nina Müller,Électronique,Casque audio,4,58.72,0.0,Italie,Magasin,3.96,3,234.88
CMD01784,2024-07-18,Carlos Gomez,Beauté,Parfum,2,21.79,0.05,Belgique,Web,14.44,4,41.400999999999996
CMD01785,2024-03-26,Ali Benali,Jouets,Peluche,4,837.2,0.0,Maroc,Magasin,13.92,2,3348.8
CMD01786,2024-07-10,Lucie Martin,Électronique,Casque audio,1,1299.81,0.15,Suisse,Magasin,7.57,3,1104.8384999999998
CMD01787,2024-09-06,Nina Müller,Maison,Machine à café,3,1449.93,0.05,France,Web,7.59,2,4132.300499999999
CMD01788,2024-02-13,Lucie Martin,Jouets,Lego,5,1488.02,0.1,Suisse,Web,12.68,1,6696.09
CMD01789,2024-10-13,Carlos Gomez,Sport,Tapis de course,5,524.42,0.0,Suisse,App,12.35,5,2622.1
CMD01790,2024-04-30,Lucie Martin,Mode,Jean,4,783.18,0.15,France,Magasin,12.48,3,2662.812
CMD01791,2024-03-31,Paolo Bianchi,Maison,Mixeur,1,437.34,0.05,Suisse,Magasin,4.26,5,415.47299999999996
CMD01792,2024-05-09,Emma Rossi,Électronique,Casque audio,2,511.62,0.15,Maroc,App,5.79,4,869.754
CMD01793,2024-10-17,Léa Durand,Mode,Jean,1,250.35,0.2,Allemagne,App,8.86,4,200.28
CMD01794,2024-11-20,Emma Rossi,Beauté,Parfum,2,1470.81,0.15,Allemagne,App,7.57,4,2500.377
CMD01795,2024-11-29,Ali Benali,Mode,Veste,3,1863.81,0.1,Espagne,Magasin,9.15,5,5032.287
CMD01796,2024-10-30,Sarah Moreau,Mode,Montre,4,1916.09,0.05,Italie,App,3.2,1,7281.141999999999
CMD01797,2024-08-22,Ali Benali,Jouets,Lego,5,1613.96,0.3,Allemagne,App,13.48,2,5648.86
CMD01798,2024-02-16,Jean Dupont,Électronique,TV 4K,5,1586.0,0.2,Allemagne,App,3.92,1,6344.0
CMD01799,2024-07-10,Sarah Moreau,Maison,Ventilateur,5,1694.41,0.1,Suisse,Web,8.34,4,7624.845000000001
CMD01800,2024-12-27,Emma Rossi,Beauté,Rouge à lèvres,5,684.94,0.2,Belgique,Web,3.46,4,2739.76
CMD01801,2024-10-29,Lucie Martin,Électronique,Ordinateur portable,4,645.85,0.2,Allemagne,Magasin,9.88,3,2066.7200000000003
CMD01802,2024-09-17,Youssef El Amrani,Sport,Chaussures de sport,5,242.92,0.3,Belgique,Magasin,1.32,2,850.2199999999999
CMD01803,2024-01-20,Jean Dupont,Beauté,Crème visage,1,1023.35,0.05,Allemagne,Magasin,10.75,4,972.1825
CMD01804,2024-08-08,Youssef El Amrani,Sport,Vélo,2,1005.66,0.05,France,Web,1.9,5,1910.754
CMD01805,2024-04-19,Paolo Bianchi,Sport,Ballon,3,990.42,0.25,Allemagne,App,7.21,2,2228.4449999999997
CMD01806,2024-07-26,Emma Rossi,Mode,Jean,4,835.55,0.2,Allemagne,Web,7.83,2,2673.76
CMD01807,2024-10-15,Sarah Moreau,Beauté,Sérum,5,1214.63,0.3,France,Web,12.69,4,4251.205
CMD01808,2024-01-24,Youssef El Amrani,Sport,Vélo,1,1421.54,0.2,Allemagne,Magasin,11.39,3,1137.232
CMD01809,2024-11-04,Nina Müller,Maison,Lampadaire,2,839.22,0.2,Suisse,App,8.01,1,1342.7520000000002
CMD01810,2024-12-30,Nina Müller,Sport,Chaussures de sport,3,827.29,0.1,Espagne,Web,0.12,2,2233.683
CMD01811,2024-04-25,Jean Dupont,Électronique,Smartphone,5,1172.61,0.25,Espagne,Web,11.75,1,4397.287499999999
CMD01812,2024-04-09,Sarah Moreau,Sport,Chaussures de sport,5,1708.72,0.25,Allemagne,Web,0.13,2,6407.700000000001
CMD01813,2024-02-01,Emma Rossi,Maison,Machine à café,2,378.97,0.05,Italie,App,9.86,1,720.043
CMD01814,2024-09-21,Emma Rossi,Jouets,Voiture téléguidée,5,131.98,0.0,France,App,7.05,1,659.9
CMD01815,2024-08-20,Emma Rossi,Électronique,TV 4K,4,887.12,0.3,France,Magasin,6.3,4,2483.9359999999997
CMD01816,2024-01-14,Youssef El Amrani,Mode,Chaussures,3,1636.03,0.25,Maroc,Web,9.23,3,3681.0675
CMD01817,2024-12-08,Jean Dupont,Mode,Jean,5,841.82,0.1,Allemagne,Web,6.78,5,3788.1900000000005
CMD01818,2024-11-26,Sarah Moreau,Jouets,Puzzle,2,1835.03,0.2,Espagne,Web,3.36,2,2936.0480000000002
CMD01819,2024-11-29,Jean Dupont,Maison,Machine à café,2,233.88,0.1,Espagne,App,11.9,5,420.984
CMD01820,2024-08-17,Carlos Gomez,Électronique,Casque audio,1,1867.12,0.0,Belgique,Web,0.51,4,1867.12
CMD01821,2024-04-04,Sarah Moreau,Électronique,Tablette,4,863.39,0.15,Italie,Web,1.49,4,2935.526
CMD01822,2024-03-27,Carlos Gomez,Mode,Montre,4,29.3,0.0,Belgique,Web,7.54,1,117.2
CMD01823,2024-03-24,Carlos Gomez,Beauté,Sérum,5,1887.28,0.0,Allemagne,App,2.37,3,9436.4
CMD01824,2024-05-15,Léa Durand,Beauté,Crème visage,2,1217.37,0.1,Italie,Magasin,13.08,5,2191.266
CMD01825,2024-05-07,Sarah Moreau,Maison,Lampadaire,4,1111.92,0.05,Espagne,App,6.42,2,4225.296
CMD01826,2024-08-27,Nina Müller,Jouets,Peluche,1,1033.02,0.15,Belgique,Magasin,6.66,3,878.067
CMD01827,2024-06-14,Youssef El Amrani,Électronique,TV 4K,1,86.02,0.2,Espagne,App,9.79,1,68.816
CMD01828,2024-10-05,Jean Dupont,Maison,Mixeur,3,1192.72,0.3,France,Magasin,8.89,1,2504.7119999999995
CMD01829,2024-03-03,Youssef El Amrani,Mode,Montre,4,225.5,0.2,Maroc,App,3.41,2,721.6
CMD01830,2024-02-03,Jean Dupont,Maison,Lampadaire,2,1290.67,0.2,Italie,Web,10.3,1,2065.072
CMD01831,2024-06-27,Youssef El Amrani,Mode,Jean,4,930.1,0.15,France,Magasin,1.72,5,3162.34
CMD01832,2024-11-13,Léa Durand,Jouets,Voiture téléguidée,5,1862.31,0.15,Espagne,Web,8.35,1,7914.817499999999
CMD01833,2024-03-08,Carlos Gomez,Électronique,Casque audio,5,348.56,0.05,Espagne,Magasin,8.47,5,1655.6599999999999
CMD01834,2024-12-08,Jean Dupont,Maison,Mixeur,2,1293.36,0.2,Suisse,App,3.21,2,2069.3759999999997
CMD01835,2024-03-29,Ali Benali,Jouets,Puzzle,4,392.15,0.1,Suisse,App,6.76,2,1411.74
CMD01836,2024-12-08,Nina Müller,Jouets,Lego,5,1609.23,0.0,Suisse,App,11.04,3,8046.15
CMD01837,2024-01-20,Youssef El Amrani,Beauté,Shampoing,1,1360.05,0.3,Allemagne,App,4.12,5,952.0349999999999
CMD01838,2024-05-14,Sarah Moreau,Maison,Aspirateur,1,1113.1,0.15,Maroc,Magasin,9.68,5,946.1349999999999
CMD01839,2024-01-11,Ali Benali,Électronique,TV 4K,4,532.19,0.0,Italie,App,9.73,2,2128.76
CMD01840,2024-09-29,Jean Dupont,Sport,Chaussures de sport,4,1396.05,0.25,Suisse,Web,12.54,2,4188.15
CMD01841,2024-12-08,Ali Benali,Maison,Mixeur,3,511.84,0.1,Allemagne,App,10.2,4,1381.968
CMD01842,2024-09-29,Ali Benali,Maison,Ventilateur,4,599.17,0.15,Belgique,Magasin,14.28,5,2037.1779999999999
CMD01843,2024-03-01,Carlos Gomez,Beauté,Shampoing,5,1130.0,0.2,Belgique,Magasin,0.62,4,4520.0
CMD01844,2024-01-20,Lucie Martin,Jouets,Puzzle,1,877.74,0.05,Belgique,Magasin,8.39,1,833.853
CMD01845,2024-02-26,Léa Durand,Jouets,Peluche,1,1001.28,0.3,Espagne,Web,11.41,1,700.896
CMD01846,2024-01-06,Lucie Martin,Jouets,Peluche,3,114.03,0.2,Italie,Web,1.35,3,273.672
CMD01847,2024-02-20,Emma Rossi,Beauté,Parfum,1,1201.29,0.1,France,Magasin,9.88,3,1081.161
CMD01848,2024-02-26,Lucie Martin,Beauté,Parfum,4,975.13,0.15,Suisse,Magasin,1.52,3,3315.442
CMD01849,2024-07-17,Jean Dupont,Maison,Mixeur,2,1132.96,0.25,Espagne,Web,5.52,5,1699.44
CMD01850,2024-11-12,Lucie Martin,Mode,Veste,2,570.2,0.05,Espagne,App,5.46,1,1083.38
CMD01851,2024-05-29,Carlos Gomez,Beauté,Crème visage,4,1045.94,0.05,Allemagne,App,1.61,1,3974.572
CMD01852,2024-10-04,Léa Durand,Beauté,Shampoing,5,1271.84,0.0,Allemagne,Web,2.18,5,6359.2
CMD01853,2024-12-15,Jean Dupont,Mode,Chaussures,2,521.09,0.15,Espagne,Web,9.96,2,885.8530000000001
CMD01854,2024-08-29,Sarah Moreau,Mode,Veste,4,1906.72,0.05,Belgique,Magasin,13.91,3,7245.536
CMD01855,2024-10-21,Lucie Martin,Jouets,Peluche,1,721.99,0.25,Espagne,Magasin,10.67,3,541.4925000000001
CMD01856,2024-05-20,Lucie Martin,Mode,Jean,5,1625.51,0.3,Maroc,Magasin,5.89,2,5689.285
CMD01857,2024-06-13,Paolo Bianchi,Électronique,Smartphone,4,70.69,0.0,Maroc,Magasin,12.86,1,282.76
CMD01858,2024-05-30,Ali Benali,Jouets,Jeu de société,3,1039.13,0.3,France,Web,10.78,4,2182.1730000000002
CMD01859,2024-08-14,Nina Müller,Électronique,TV 4K,1,416.96,0.3,Belgique,Magasin,11.19,5,291.87199999999996
CMD01860,2024-04-27,Lucie Martin,Maison,Machine à café,1,887.82,0.2,Espagne,App,2.07,5,710.2560000000001
CMD01861,2024-05-25,Sarah Moreau,Maison,Mixeur,5,1606.9,0.1,Suisse,Web,9.18,4,7231.05
CMD01862,2024-07-06,Sarah Moreau,Jouets,Voiture téléguidée,5,980.87,0.3,France,Web,1.8,4,3433.045
CMD01863,2024-04-29,Carlos Gomez,Mode,Jean,1,181.64,0.3,Italie,App,7.8,2,127.14799999999998
CMD01864,2024-05-31,Léa Durand,Mode,Veste,4,324.6,0.3,Maroc,Web,10.74,2,908.88
CMD01865,2024-11-11,Lucie Martin,Maison,Aspirateur,1,1601.36,0.25,Suisse,App,3.34,5,1201.02
CMD01866,2024-10-30,Jean Dupont,Jouets,Lego,2,1060.27,0.3,France,Web,3.58,1,1484.378
CMD01867,2024-09-09,Léa Durand,Électronique,Casque audio,4,1972.12,0.3,Allemagne,Web,12.93,2,5521.936
CMD01868,2024-05-17,Paolo Bianchi,Jouets,Jeu de société,1,1761.69,0.0,Maroc,Magasin,13.4,3,1761.69
CMD01869,2024-03-08,Paolo Bianchi,Sport,Ballon,3,1381.63,0.3,Suisse,Web,14.26,1,2901.4230000000002
CMD01870,2024-04-06,Paolo Bianchi,Beauté,Parfum,5,1382.32,0.25,Belgique,Web,4.03,4,5183.7
CMD01871,2024-12-25,Lucie Martin,Maison,Machine à café,3,1325.34,0.05,Espagne,Magasin,11.9,3,3777.2189999999996
CMD01872,2024-01-21,Léa Durand,Électronique,Smartphone,4,1072.52,0.05,Allemagne,Web,14.42,2,4075.5759999999996
CMD01873,2024-09-14,Nina Müller,Sport,Ballon,3,845.54,0.25,Allemagne,App,6.11,5,1902.465
CMD01874,2024-10-02,Youssef El Amrani,Électronique,TV 4K,2,1571.17,0.05,Belgique,App,7.46,2,2985.223
CMD01875,2024-02-16,Sarah Moreau,Mode,Jean,1,1285.3,0.15,Espagne,Magasin,1.89,2,1092.5049999999999
CMD01876,2024-10-01,Nina Müller,Électronique,Smartphone,5,643.33,0.15,France,App,6.03,1,2734.1525
CMD01877,2024-04-16,Jean Dupont,Sport,Ballon,1,1920.42,0.2,Suisse,App,4.15,3,1536.3360000000002
CMD01878,2024-01-24,Ali Benali,Sport,Tapis de course,1,272.81,0.15,Italie,App,4.06,5,231.8885
CMD01879,2024-08-05,Jean Dupont,Électronique,TV 4K,4,1543.58,0.0,Italie,Web,4.11,3,6174.32
CMD01880,2024-03-13,Youssef El Amrani,Maison,Machine à café,3,1869.96,0.2,Suisse,Magasin,0.09,1,4487.904
CMD01881,2024-11-13,Youssef El Amrani,Électronique,Tablette,1,236.75,0.0,Espagne,Web,10.08,1,236.75
CMD01882,2024-02-16,Carlos Gomez,Mode,Sac à main,3,461.5,0.0,Belgique,Magasin,14.31,1,1384.5
CMD01883,2024-05-05,Léa Durand,Maison,Machine à café,4,41.13,0.15,France,Web,12.65,1,139.842
CMD01884,2024-06-22,Youssef El Amrani,Électronique,Casque audio,3,1658.6,0.25,Espagne,Web,14.4,3,3731.8499999999995
CMD01885,2024-04-19,Emma Rossi,Électronique,TV 4K,1,832.27,0.3,Espagne,App,6.64,3,582.5889999999999
CMD01886,2024-11-20,Emma Rossi,Beauté,Shampoing,2,1404.63,0.25,Belgique,App,11.88,4,2106.945
CMD01887,2024-10-14,Sarah Moreau,Beauté,Parfum,2,1884.56,0.2,France,Magasin,0.06,3,3015.2960000000003
CMD01888,2024-07-08,Paolo Bianchi,Jouets,Lego,3,665.54,0.1,Belgique,Web,13.66,5,1796.9579999999999
CMD01889,2024-06-30,Ali Benali,Mode,Sac à main,2,1182.64,0.0,Belgique,App,4.37,4,2365.28
CMD01890,2024-08-06,Ali Benali,Mode,Veste,3,1855.46,0.15,Belgique,Web,7.81,4,4731.423
CMD01891,2024-05-30,Léa Durand,Sport,Tapis de course,1,249.48,0.1,Italie,Magasin,1.84,4,224.53199999999998
CMD01892,2024-12-17,Lucie Martin,Mode,Jean,3,1471.63,0.1,France,Magasin,2.31,4,3973.4010000000003
CMD01893,2024-12-07,Youssef El Amrani,Sport,Chaussures de sport,4,261.7,0.15,Espagne,Magasin,5.02,5,889.78
CMD01894,2024-06-07,Emma Rossi,Mode,Chaussures,3,1031.86,0.15,Allemagne,Magasin,7.39,2,2631.243
CMD01895,2024-12-12,Nina Müller,Sport,Ballon,4,385.85,0.2,Espagne,App,2.99,1,1234.7200000000003
CMD01896,2024-01-30,Emma Rossi,Électronique,Tablette,4,1270.74,0.3,Italie,Magasin,13.15,5,3558.0719999999997
CMD01897,2024-12-25,Sarah Moreau,Sport,Raquette,3,1517.23,0.25,Belgique,Web,2.54,1,3413.7675000000004
CMD01898,2024-04-29,Emma Rossi,Mode,Montre,4,912.97,0.3,France,App,6.52,2,2556.316
CMD01899,2024-11-15,Ali Benali,Jouets,Lego,1,99.06,0.1,Belgique,Web,8.5,5,89.15400000000001
CMD01900,2024-02-25,Ali Benali,Sport,Ballon,2,585.46,0.05,Espagne,Web,10.16,5,1112.374
CMD01901,2024-02-07,Lucie Martin,Jouets,Puzzle,1,1953.24,0.0,Suisse,Web,0.36,5,1953.24
CMD01902,2024-02-05,Lucie Martin,Sport,Chaussures de sport,5,1445.81,0.0,Maroc,App,14.02,1,7229.049999999999
CMD01903,2024-04-23,Nina Müller,Jouets,Jeu de société,5,1225.78,0.15,Suisse,App,7.01,4,5209.565
CMD01904,2024-11-30,Paolo Bianchi,Électronique,Tablette,5,1938.38,0.3,Allemagne,Magasin,8.07,5,6784.330000000001
CMD01905,2024-02-05,Paolo Bianchi,Beauté,Sérum,1,1263.54,0.25,Allemagne,Web,12.02,4,947.655
CMD01906,2024-07-08,Paolo Bianchi,Beauté,Parfum,1,995.16,0.1,Belgique,Web,5.11,5,895.644
CMD01907,2024-03-08,Sarah Moreau,Maison,Aspirateur,2,992.13,0.25,Allemagne,Magasin,2.47,3,1488.195
CMD01908,2024-06-28,Carlos Gomez,Jouets,Voiture téléguidée,5,706.22,0.1,France,Web,8.33,2,3177.9900000000002
CMD01909,2024-01-27,Jean Dupont,Maison,Aspirateur,5,991.11,0.3,Maroc,Web,5.55,3,3468.8849999999998
CMD01910,2024-03-22,Lucie Martin,Mode,Montre,4,427.23,0.25,Allemagne,App,7.48,5,1281.69
CMD01911,2024-09-19,Lucie Martin,Mode,Chaussures,3,372.85,0.0,Italie,Web,14.66,3,1118.5500000000002
CMD01912,2024-02-12,Lucie Martin,Jouets,Peluche,2,682.04,0.3,Suisse,Web,10.44,1,954.8559999999999
CMD01913,2024-12-17,Paolo Bianchi,Mode,Chaussures,3,1435.79,0.0,Belgique,App,5.54,5,4307.37
CMD01914,2024-05-11,Léa Durand,Mode,Veste,4,1952.27,0.05,Italie,App,10.43,3,7418.625999999999
CMD01915,2024-06-24,Ali Benali,Beauté,Parfum,5,1769.57,0.0,Suisse,App,11.43,2,8847.85
CMD01916,2024-08-05,Youssef El Amrani,Électronique,Tablette,3,1212.37,0.0,France,Magasin,4.87,3,3637.1099999999997
CMD01917,2024-07-05,Ali Benali,Électronique,TV 4K,1,598.25,0.2,Allemagne,App,11.82,4,478.6
CMD01918,2024-07-29,Léa Durand,Jouets,Voiture téléguidée,4,367.42,0.05,Belgique,Magasin,10.3,3,1396.196
CMD01919,2024-03-06,Léa Durand,Jouets,Puzzle,1,844.31,0.15,Belgique,Web,1.04,2,717.6634999999999
CMD01920,2024-04-13,Youssef El Amrani,Électronique,Tablette,5,1584.79,0.15,Italie,Magasin,11.71,2,6735.3575
CMD01921,2024-04-19,Paolo Bianchi,Maison,Mixeur,5,1558.19,0.3,Belgique,Magasin,3.7,3,5453.665
CMD01922,2024-06-03,Ali Benali,Électronique,Ordinateur portable,3,1753.86,0.15,Allemagne,Magasin,0.44,3,4472.343
CMD01923,2024-01-07,Nina Müller,Beauté,Sérum,1,1160.37,0.0,Espagne,App,9.22,4,1160.37
CMD01924,2024-09-10,Paolo Bianchi,Jouets,Lego,3,1332.95,0.05,Espagne,Magasin,8.24,5,3798.9075000000003
CMD01925,2024-05-05,Carlos Gomez,Beauté,Rouge à lèvres,5,1442.19,0.0,Italie,Web,10.9,1,7210.950000000001
CMD01926,2024-09-15,Jean Dupont,Beauté,Shampoing,3,1083.84,0.15,Allemagne,Web,7.33,3,2763.7919999999995
CMD01927,2024-12-15,Youssef El Amrani,Jouets,Jeu de société,3,1684.62,0.3,Belgique,App,4.51,2,3537.7019999999998
CMD01928,2024-12-10,Jean Dupont,Électronique,TV 4K,1,1074.25,0.2,Allemagne,App,8.95,4,859.4000000000001
CMD01929,2024-02-17,Lucie Martin,Électronique,TV 4K,1,114.76,0.0,Maroc,Web,1.66,5,114.76
CMD01930,2024-11-22,Jean Dupont,Sport,Raquette,5,1286.37,0.05,Suisse,Web,3.97,5,6110.257499999999
